127.0.0.1 - - [29/Sep/2024:21:37:45 +0700] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:46:30 +0700] "GET /baitap1-10/sua.jsp?txtsua=1&tt=Sua HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:47:02 +0700] "GET /baitap1-10/sua.jsp?txtsua=6&tt=Sua HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:48:34 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 200 837
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:48:37 +0700] "POST /baitap1-10/sua.jsp?th=1 HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:50:36 +0700] "POST /baitap1-10/sua.jsp?th=may%20tinh HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:51:54 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 200 837
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:51:56 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 200 837
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:52:06 +0700] "POST /baitap1-10/sua.jsp?th=1 HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:54:35 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 200 837
0:0:0:0:0:0:0:1 - - [29/Sep/2024:22:54:40 +0700] "POST /baitap1-10/sua.jsp?th=1 HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:15:03 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:16:03 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 200 1512
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:16:18 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1512
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:16:21 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1512
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:16:30 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1512
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:16:34 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1512
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:17:29 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1490
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:17:58 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1481
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:18:02 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1481
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:18:08 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1481
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:20:31 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 500 3044
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:20:48 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 500 2646
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:22:22 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 500 5629
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:22:58 +0700] "GET /baitap1-10/DatHang.jsp HTTP/1.1" 200 1482
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:23:03 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 580
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:23:21 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:23:26 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 500 3020
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:23:36 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1756
0:0:0:0:0:0:0:1 - - [29/Sep/2024:23:23:45 +0700] "POST /baitap1-10/DatHang.jsp HTTP/1.1" 200 1491
