127.0.0.1 - - [16/Sep/2024:16:43:26 +0700] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [16/Sep/2024:18:07:30 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 200 22386
0:0:0:0:0:0:0:1 - - [16/Sep/2024:18:07:30 +0700] "GET /baitap17-9/loginfb.jpg HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [16/Sep/2024:18:07:30 +0700] "GET /baitap17-9/images/icons/closefanbox.gif HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [16/Sep/2024:18:07:30 +0700] "GET /baitap17-9/dangki.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:52:41 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 200 22386
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:52:41 +0700] "GET /baitap17-9/dangki.css HTTP/1.1" 200 1276
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:52:41 +0700] "GET /baitap17-9/images/icons/closefanbox.gif HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:52:41 +0700] "GET /baitap17-9/loginfb.jpg HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:52:41 +0700] "GET /images/icons/bulletlogin4x4.gif HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:46 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 500 4208
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:48 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 200 22386
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:48 +0700] "GET /baitap17-9/images/icons/closefanbox.gif HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:48 +0700] "GET /baitap17-9/loginfb.jpg HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:48 +0700] "GET /images/icons/bulletlogin4x4.gif HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:49 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 200 22386
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:49 +0700] "GET /baitap17-9/loginfb.jpg HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:49 +0700] "GET /baitap17-9/images/icons/closefanbox.gif HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:51 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 500 4208
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:53 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 200 22386
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:53 +0700] "GET /baitap17-9/images/icons/closefanbox.gif HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:57:53 +0700] "GET /baitap17-9/loginfb.jpg HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:59:12 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 500 4208
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:59:13 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 200 22386
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:59:13 +0700] "GET /baitap17-9/loginfb.jpg HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:59:13 +0700] "GET /baitap17-9/images/icons/closefanbox.gif HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [16/Sep/2024:21:59:13 +0700] "GET /images/icons/bulletlogin4x4.gif HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:23:06 +0700] "GET /baitap17-9/baitap_dangki.jsp HTTP/1.1" 200 20202
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:23:06 +0700] "GET /baitap17-9/loginfb.jpg HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:23:06 +0700] "GET /baitap17-9/images/icons/closefanbox.gif HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:23:06 +0700] "GET /baitap17-9/dangki.css HTTP/1.1" 200 1505
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:23:06 +0700] "GET /images/icons/bulletlogin4x4.gif HTTP/1.1" 404 1067
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:30:22 +0700] "GET /baitap17-9/xoso.jsp HTTP/1.1" 200 6558
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:30:22 +0700] "GET /baitap17-9/StyleXoso.css HTTP/1.1" 404 1053
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:30:37 +0700] "GET /baitap17-9/Xskt.jsp?x=9&thang=6&nam=2022 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:30:47 +0700] "GET /baitap17-9/Xskt.jsp?x=1&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:31:06 +0700] "GET /baitap17-9/Xskt.jsp?x=16&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:32:22 +0700] "GET /baitap17-9/xoso.jsp HTTP/1.1" 200 6556
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:32:22 +0700] "GET /baitap17-9/StyleXoso.css HTTP/1.1" 404 1053
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:32:22 +0700] "GET /baitap17-9/xoso.jsp HTTP/1.1" 200 6557
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:32:22 +0700] "GET /baitap17-9/StyleXoso.css HTTP/1.1" 404 1053
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:32:23 +0700] "GET /baitap17-9/xoso.jsp HTTP/1.1" 200 6555
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:32:23 +0700] "GET /baitap17-9/StyleXoso.css HTTP/1.1" 404 1053
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:32:24 +0700] "GET /baitap17-9/xoso.jsp HTTP/1.1" 200 6554
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:32:24 +0700] "GET /baitap17-9/StyleXoso.css HTTP/1.1" 404 1053
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:35:32 +0700] "GET /baitap17-9/StyleXoso.css HTTP/1.1" 404 1053
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:42:01 +0700] "GET /baitap17-9/xoso.jsp HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:43:43 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6552
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:43:43 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:46:42 +0700] "GET /baitap17-9/Xoso.jsp HTTP/1.1" 200 2991
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:47:39 +0700] "GET /baitap17-9/PhanTrang.jsp HTTP/1.1" 200 1152
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:47:41 +0700] "GET /baitap17-9/PhanTrang.jsp?t=15 HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:47:42 +0700] "GET /baitap17-9/PhanTrang.jsp?t=13 HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:47:43 +0700] "GET /baitap17-9/PhanTrang.jsp?t=12 HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:47:43 +0700] "GET /baitap17-9/PhanTrang.jsp?t=10 HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:47:44 +0700] "GET /baitap17-9/PhanTrang.jsp?t=6 HTTP/1.1" 200 1149
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:47:45 +0700] "GET /baitap17-9/PhanTrang.jsp?t=2 HTTP/1.1" 200 1149
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:54:02 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6544
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:54:02 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:58:05 +0700] "GET /baitap17-9/Xskt.jsp?x=16&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:59:06 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6574
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:59:06 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:59:08 +0700] "GET /baitap17-9/PhanTrang.jsp HTTP/1.1" 200 1152
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:59:11 +0700] "GET /baitap17-9/PhanTrang.jsp?t=11 HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Sep/2024:22:59:11 +0700] "GET /baitap17-9/PhanTrang.jsp?t=13 HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:04 +0700] "GET /baitap17-9/PhanTrang.jsp HTTP/1.1" 200 1152
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:07 +0700] "GET /baitap17-9/PhanTrang.jsp HTTP/1.1" 200 1152
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:10 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:11 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6570
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:12 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:13 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:13 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6570
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:14 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6570
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:14 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6571
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:15 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6571
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:16 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:16 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6572
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:17 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6571
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:18 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6572
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:18 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:19 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:20 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:20 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6573
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:21 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6574
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:22 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6574
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:29 +0700] "GET /baitap17-9/Xskt.jsp?x=16&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:31 +0700] "GET /baitap17-9/Xskt.jsp?x=16&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:33 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6570
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:00:34 +0700] "GET /baitap17-9/Xskt.jsp?x=16&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:08:41 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6604
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:08:41 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:08:47 +0700] "GET /baitap17-9/XosoKT?ngay=31,thang=12,nam=2014.jsp HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:10:08 +0700] "GET /baitap17-9/xoso.jsp HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:10:08 +0700] "GET /baitap17-9/xoso.jsp HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:10:13 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6603
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:10:20 +0700] "GET /baitap17-9/XosoKT?ngay=31&thang=12&nam=2014.jsp HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:20:32 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6607
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:20:32 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:20:33 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6606
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:21:05 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6604
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:21:08 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6608
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:24:53 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6548
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:24:58 +0700] "GET /baitap17-9/Xskt.jsp?x=1&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:25:07 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6549
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:25:12 +0700] "GET /baitap17-9/Xskt.jsp?x=1&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:25:59 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6550
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:25:59 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:26:02 +0700] "GET /baitap17-9/Xskt.jsp?x=3&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:26:38 +0700] "GET /baitap17-9/Xskt.jsp?x=3&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:26:41 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6543
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:26:41 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6545
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:26:42 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6545
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:26:44 +0700] "GET /baitap17-9/Xskt.jsp?x=16&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:28:39 +0700] "GET /baitap17-9/Xskt.jsp?x=16&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:28:46 +0700] "GET /baitap17-9/Xskt.jsp?x=3&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:28:54 +0700] "GET /baitap17-9/Xskt.jsp?x=9&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:29:48 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6496
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:30:06 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6499
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:30:10 +0700] "GET /baitap17-9/Xskt.jsp?ngay=0&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:30:19 +0700] "GET /baitap17-9/Xskt.jsp?ngay=0&thang=0&nam=0 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:30:28 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6499
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:30:34 +0700] "GET /baitap17-9/Xskt.jsp?ngay=0&thang=0&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:30:47 +0700] "GET /baitap17-9/Xskt.jsp?ngay=0&thang=0&nam=0 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:31:00 +0700] "GET /baitap17-9/Xskt.jsp?ngay=0&thang=0&nam=0 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:31:33 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6554
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:31:33 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:31:37 +0700] "GET /baitap17-9/Xskt.jsp?ngay=3&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:31:44 +0700] "GET /baitap17-9/Xskt.jsp?ngay=3&thang=7&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:32:58 +0700] "GET /baitap17-9/Xskt.jsp?ngay=3&thang=7&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:35:40 +0700] "GET /baitap17-9/Xskt.jsp?x=1&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:35:41 +0700] "GET /baitap17-9/Xskt.jsp?x=1&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:35:42 +0700] "GET /baitap17-9/Xskt.jsp?x=1&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:35:47 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6554
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:35:48 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6552
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:35:48 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6555
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:35:51 +0700] "GET /baitap17-9/Xskt.jsp?ngay=2&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:36:36 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6551
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:36:39 +0700] "GET /baitap17-9/Xskt.jsp?ngay=2&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:37:33 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6568
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:37:33 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:37:37 +0700] "GET /baitap17-9/Xskt.jsp?ngay=3&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:04 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 7923
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:11 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=3&thang=9&nam=2024 HTTP/1.1" 200 7919
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:15 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=5&nam=2024 HTTP/1.1" 200 7915
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:18 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2020 HTTP/1.1" 200 7916
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:21 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2020 HTTP/1.1" 200 7915
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:22 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2020 HTTP/1.1" 200 7920
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:22 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2020 HTTP/1.1" 200 7919
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:23 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2020 HTTP/1.1" 200 7916
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:27 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=6&thang=9&nam=2024 HTTP/1.1" 200 7919
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:38 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=6&thang=5&nam=2024 HTTP/1.1" 200 7918
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:40:43 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=11&thang=9&nam=2024 HTTP/1.1" 200 7917
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:41:21 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6561
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:41:25 +0700] "GET /baitap17-9/Xskt.jsp?ngay=4&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:45:13 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6564
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:45:13 +0700] "GET /baitap17-9/xoso.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:45:17 +0700] "GET /baitap17-9/Xskt.jsp?ngay=6&thang=9&nam=2024 HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:46:11 +0700] "GET /baitap17-9/XosoKT.jsp HTTP/1.1" 200 6563
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:46:14 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=3&thang=9&nam=2024 HTTP/1.1" 200 6555
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:46:18 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=4&nam=2024 HTTP/1.1" 200 6559
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:46:21 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2021 HTTP/1.1" 200 6562
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:46:26 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2020 HTTP/1.1" 200 6559
0:0:0:0:0:0:0:1 - - [16/Sep/2024:23:47:24 +0700] "GET /baitap17-9/XosoKT.jsp?ngay=16&thang=9&nam=2024 HTTP/1.1" 200 6562
